smiles,pKa,marvin_pKa,marvin_atom,marvin_pKa_type,original_dataset,ID
O=C1C[C@H]2OCC(S(=O)(=O)[O-])=C3C[NH+]4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,7.54,9,9,basic,['datawarrior'],4816
O=C1C[C@H]2OCC=C3C[NH+]4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,8.18,9.27,9,basic,['datawarrior'],6415
O=C1C[NH+]2CCC1CC2,7.27,6.12,2,basic,['datawarrior'],2743
O=C1Cc2c1ccc(O)c2Br,5.75,6.33,10,acidic,['datawarrior'],3741
O=C1Cc2cc(O)ccc21,7.24,7.68,6,acidic,['datawarrior'],1948
O=C1Cn2c(cc3ccccc32)C(=O)N1,9.3,8.41,9,acidic,['chembl25'],16588667
O=C1N=C(Cc2ccccc2)C(=O)N1,8.6,6.14,11,acidic,['datawarrior'],2407
O=C1NC(=O)C(Cc2ccccc2)N1,9.03,8.93,10,acidic,['datawarrior'],2408
O=C1NC(=O)C(N2C(=O)c3cccc4cccc(c34)C2=O)N1,9.5,7.94,18,acidic,['chembl25'],98195
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,8.1,8.48,9,acidic,['chembl25'],3216075
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,8.3,8.67,13,acidic,['datawarrior'],6316
O=C1NC(=O)C2CCC12,9.63,10.42,6,acidic,['datawarrior'],2742
O=C1NC(=O)[C@@H]2CCCC[C@H]12,9.72,10.42,8,acidic,['datawarrior'],3934
O=C1NC(=O)[C@@H]2CCC[C@H]12,9.53,10.42,7,acidic,['datawarrior'],2047
O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,8.183333,8.67,13,acidic,['chembl25'],1251202
O=C1NC(=O)c2cc(Cl)ccc21,9.48,8.33,9,acidic,['datawarrior'],1178
O=C1NC(=O)c2ccccc21,9.91,8.4,8,acidic,['datawarrior'],3933
O=C1NC(=S)NC12CCCCC2,8.79,9.6,8,acidic,['datawarrior'],1111
O=C1NC(c2ccccc2)CC([O-])=C1Nc1ccccc1Cl,6,7.46,21,acidic,['chembl25'],14995085
O=C1NC(c2ccccc2)CC([O-])=C1Sc1ccccc1Cl,4.1,6.02,21,acidic,['chembl25'],14995079
O=C1NCC(c2ccc(F)cc2)C12CC[NH+](C1(c3ccc(F)cc3)CCCCC1)CC2,8.75,7.65,14,basic,['chembl25'],1753306
O=C1NCC(c2ccc(F)cc2)C12CC[NH+](C1CCCCC1(O)c1ccccc1)CC2,6.89,9.89,12,basic,['chembl25'],1754106
O=C1NCC(c2ccccc2)C12CC[NH+](C1(c3ccccc3)CCCOC1)CC2,7.1,9.17,14,basic,['chembl25'],1753302
O=C1NCC(c2ccccc2)C12CC[NH+](C1(c3ccccc3)CCOCC1)CC2,7.71,7.62,14,basic,['chembl25'],1753304
O=C1NCC(c2ccccc2)C12CC[NH+](C1CCCCC1(O)c1ccc(F)cc1)CC2,8.54,9.67,14,basic,['chembl25'],1754100
O=C1NC[C@@H](c2ccccc2)C12CC[NH+](C1CCCCC1c1ccccc1)CC2,8.85,10.39,14,basic,['chembl25'],1754129
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,11.5,10.6,19,acidic,['chembl25'],2211956
O=C1Nc2ccccc2C1=O,11.9,9.32,10,acidic,['datawarrior'],3932
O=C1OC(C(O)CO)C(OCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])=C1O,7.64,8.08,14,acidic,['chembl25'],2187655
O=C1OC(C(O)CO)C(OCCCCCCO[N+](=O)[O-])=C1O,7.6,8.32,21,acidic,['chembl25'],2187656
O=C1OC(C(O)CO)C(OCCCO[N+](=O)[O-])=C1O,7.55,7.95,13,acidic,['chembl25'],2187622
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2-c2ccccc2)=C1O,7.6,7.8,27,acidic,['chembl25'],2187653
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)=C1O,7.62,7.19,30,acidic,['chembl25'],2187652
O=C1OC(C(O)CO)C([O-])=C1OCCCCCCO[N+](=O)[O-],3.56,4.42,21,acidic,['chembl25'],2187650
O=C1OC(C(O)CO)C([O-])=C1OCCCO[N+](=O)[O-],3.19,4.05,13,acidic,['chembl25'],2187651
O=C1OC(C(O)CO)C([O-])=C1OCCCOc1no[n+]([O-])c1-c1ccccc1,3.44,3.91,27,acidic,['chembl25'],2187649
O=C1OC(c2ccccc2)CC([O-])=C1Oc1ccccc1Cl,3.4,7.3,21,acidic,['chembl25'],14995080
O=C1OC2C3CC4C2C4(C(=O)[O-])C13Br,3.5,2.88,13,acidic,['datawarrior'],6030
O=C1[C@@H]2C[C@@H](C[NH+]3CCCC[C@@H]23)[C@H]2CCCCN12,7.7,8.88,3,basic,['datawarrior'],5646
O=C1[C@H]2C[C@H](C[NH+]3CCCC=C23)[C@@H]2CCCCN12,9.7,8.46,16,basic,['datawarrior'],5645
O=C1[C@H]2C[C@H](C[NH+]3CCCC[C@@H]23)C2=CCCCN12,7.7,8.79,3,basic,['datawarrior'],5647
O=C1[N-]C(=O)/C(=C/c2ccccc2)S1,6.14,7.2,10,acidic,['chembl25'],10936955
O=C1[N-]C(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,7.9,7.34,15,acidic,['chembl25'],3128624
O=C1[N-]C(=O)C(Cc2ccccc2)S1,6.19,7.61,10,acidic,['chembl25'],16560813
O=C1[N-]C(=O)[C@@]2(CCOc3ccc(Cl)cc32)O1,5.6,6.39,13,acidic,['chembl25'],91050
O=C1c2ccccc2C(=O)N1O,6.13,7.43,11,acidic,['datawarrior'],1218
O=C1c2ccccc2CN1C1CC2CCC(C1)[NH+]2Cc1ccccc1,8.71,9.05,7,basic,['datawarrior'],6372
O=CC1c2ccccc2-c2ccccc21,6.8,9.47,12,acidic,['datawarrior'],7143
O=CCCCC(=O)[O-],5.02,4.33,7,acidic,['datawarrior'],372
O=CN(O)c1ccccc1,7.92,9.12,9,acidic,['chembl25'],1953567
O=CN1CC[NH2+]CC1,7.98,7.82,5,basic,['datawarrior'],161
O=CNO,8.77,9.1,3,acidic,['datawarrior'],7267
O=COO,7.1,7.5,3,acidic,['datawarrior'],7241
O=C[O-],3.69,4.27,2,acidic,['datawarrior'],4733
O=Cc1c(O)cccc1Cl,8.26,7.78,9,acidic,['datawarrior'],1435
O=Cc1c2ccccc2c(O)c2ccccc12,6,6.61,14,acidic,['datawarrior'],6287
O=Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,4.745,6.03,15,basic,['datawarrior'],6887
O=Cc1cc(Br)ccc1O,7.4,7.96,9,acidic,['datawarrior'],1416
O=Cc1cc(Cl)ccc1O,7.4,7.86,9,acidic,['datawarrior'],1407
O=Cc1ccc(O)c2ncccc12,5.715,6.97,10,acidic,['chembl25'],14606535
O=Cc1ccc(O)cc1,7.565,7.32,8,acidic,"['datawarrior', 'chembl25']",795888
O=Cc1ccc(O)cc1Cl,6.6,6.69,6,acidic,['datawarrior'],1410
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)Cc2ccccc2)c1,11.4,9.58,11,acidic,['chembl25'],14669657
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)c2ccccc2)c1,10.9,9.53,10,acidic,['chembl25'],14669655
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NS(=O)(=O)c2ccccc2)c1,5,8.82,11,acidic,['chembl25'],14669641
O=Cc1cccc(Cl)c1O,6.61,6.9,7,acidic,['datawarrior'],1420
O=Cc1cccc(O)c1,8.86,8.94,6,acidic,['datawarrior'],2776
O=Cc1ccccc1C(=O)[O-],4.56,4.16,10,acidic,['datawarrior'],4253
O=Cc1ccccc1O,8.33,8.4,8,acidic,"['datawarrior', 'chembl25']",801816
O=Cc1cccnc1,3.73,3.87,4,basic,['datawarrior'],279
O=Cc1cccnc1C(=O)[O-],3.7,4.23,8,acidic,['datawarrior'],4542
O=Cc1ccnc2ccccc12,4.25,2.63,9,basic,['datawarrior'],1179
O=Cc1ccncc1,4.63,3.19,2,basic,['datawarrior'],286
O=Cc1ncccc1O,6.95,7.72,8,acidic,['datawarrior'],3066
O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1,3.2,3.48,11,basic,['chembl25'],6334017
O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CCC(F)(F)F)cc1,4.75,8.55,11,basic,['chembl25'],6334020
O=NC(=O)CCc1ccc(C[NH+](CCO)CCc2c[nH]c3ccccc23)cc1,7.5,9.34,11,basic,['chembl25'],6334021
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1,7.4,8.92,19,basic,['chembl25'],3259676
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,7.7,9.75,19,basic,['chembl25'],3259673
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c[nH]c4ccccc34)C2)cc1,7.3,9.67,13,basic,['chembl25'],3259672
O=NC(=O)CCc1ccc(C[NH2+]CCc2c[nH]c3ccccc23)cc1,7.65,9.71,11,basic,['chembl25'],6334013
O=NC(c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1)C(F)(F)F,7.68,11.66,6,acidic,['chembl25'],1109216
O=NC1CCC(N=O)C1=O,7.95,11.53,5,acidic,['datawarrior'],1604
O=NCC(=O)CCl,7.9,10.27,0,acidic,['datawarrior'],7737
O=NCC(=O)CN=O,7.65,8.75,3,acidic,['datawarrior'],415
O=NCC(=O)NCC[NH+]1CCOCC1,6.19,6.14,5,basic,['datawarrior'],2270
O=NCC(=O)c1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,7.8,9.04,7,basic,['chembl25'],14569059
O=NCC(F)(F)F,8.9,7.68,0,acidic,['chembl25'],14624580
O=NCc1ccc(O)cc1,10.375,9.48,9,acidic,['datawarrior'],1691
O=NCc1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,11.2,9.05,7,basic,['chembl25'],14569061
O=NCc1cccc[n+]1COCCOC[n+]1ccccc1CN=O,8.02,11.56,21,acidic,['chembl25'],1085930
O=NCc1ccccc1O,9.21,9.12,9,acidic,['datawarrior'],1690
O=NCc1ccccn1,3.4,3.83,3,basic,['datawarrior'],2965
O=NCc1cccnc1,3.94,4.74,4,basic,['datawarrior'],2967
O=NCc1ccnc2ccccc12,4.55,4.37,9,basic,['datawarrior'],3347
O=NCc1ccncc1,4.58,5,2,basic,['datawarrior'],2963
O=NCc1cnc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,10.7,8.99,7,basic,['chembl25'],14569062
O=Nc1c(O)ccc2ccccc12,7.77,7.43,12,acidic,['datawarrior'],3379
O=Nc1c(O)ccc2ncsc12,5.43,7.15,11,acidic,['datawarrior'],1079
O=Nc1ccc2ccccc2c1O,7.52,7.26,10,acidic,['datawarrior'],3375
O=P([O-])([O-])CCc1ccccc1,2.34,0,10,basic,['chembl25'],16560802
O=P1([O-])NCCCO1,4.1,3.09,7,acidic,['chembl25'],770249
O=S(=O)(Cc1ccccc1)c1ccccc1[O-],7.12,6.74,16,acidic,['chembl25'],16560832
O=S(=O)(Cc1ccccc1)c1cn[nH]n1,5.15,7.45,13,acidic,"['datawarrior', 'chembl25']",1101669
O=S(=O)(Cc1ccccc1)c1ncc[nH]1,8.67,7.29,11,acidic,"['datawarrior', 'chembl25']",1071040
O=S(=O)(Cc1ccccc1)c1ncn[nH]1,6.23,5.15,11,acidic,"['datawarrior', 'chembl25']",1071041
O=S(=O)(NBr)c1ccccc1,4.95,4.94,9,acidic,['datawarrior'],4495
O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,10.71,10.47,7,acidic,['datawarrior'],5748
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,8.3,6.99,8,acidic,['chembl25'],2384154
O=S(=O)(N[C@H](CO)C(CC(F)(F)F)CC(F)(F)F)c1ccc(Cl)s1,8.9,6.99,8,acidic,['chembl25'],2384153
O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)s1,5.3,6.09,8,acidic,['chembl25'],12184307
O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,5.9,7.47,9,acidic,['chembl25'],12184284
O=S(=O)(Nc1ccc(Br)cc1)c1ccccc1,7.78,7.85,9,acidic,['datawarrior'],6166
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,5.1,6.62,13,acidic,['chembl25'],16663779
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,3.9,3.64,6,acidic,['datawarrior'],4696
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,8.24,7.83,6,acidic,['chembl25'],1433336
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,8.3,7.85,6,acidic,['chembl25'],1433334
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,8.61,7.97,6,acidic,['chembl25'],1433333
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,8.33,7.85,9,acidic,"['datawarrior', 'chembl25']",1433330
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,8.38,7.94,6,acidic,['chembl25'],1433343
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,8.41,7.96,6,acidic,['chembl25'],1433342
O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,8.73,8.09,6,acidic,['chembl25'],1433341
O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,8.85,7.96,9,acidic,['chembl25'],1433338
O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,3.5,3.4,6,acidic,['datawarrior'],5620
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccccc1,7.63,7.78,9,acidic,['datawarrior'],5431
O=S(=O)(Nc1cccc(F)c1)c1ccccc1,7.54,7.66,9,acidic,['datawarrior'],6164
O=S(=O)(Nc1ccccc1)C(F)(F)F,4.85,3.91,6,acidic,['datawarrior'],2208
O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,8.5,7.85,6,acidic,['chembl25'],1433318
O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,8.225,7.87,6,acidic,"['datawarrior', 'chembl25']",1433317
O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,8.9,8,6,acidic,['chembl25'],1433316
O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,8.25,7.76,6,acidic,['chembl25'],1433319
O=S(=O)(Nc1ccccc1)c1ccccc1,8.66,7.87,6,acidic,"['datawarrior', 'chembl25']",1433313
O=S(=O)(Nc1ccccn1)c1ccccc1,8.2,6.89,9,acidic,['datawarrior'],5087
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,5.3,6.57,13,acidic,['chembl25'],16663704
O=S(=O)(Nc1nccs1)c1ccccc1,5.73,6.75,9,acidic,['datawarrior'],7015
O=S(=O)([N-]c1ncccn1)c1ccccc1,5.91,6.87,9,acidic,['datawarrior'],5171
O=S(=O)([O-])CC(O)C[NH+]1CCOCC1,6.91,6.48,5,basic,['datawarrior'],2248
O=S(=O)([O-])CCC[NH+]1CCOCC1,7.17,6.88,5,basic,['datawarrior'],3637
O=S(=O)([O-])CC[NH+]1CCOCC1,6.16,6.51,5,basic,['datawarrior'],790
O=S(=O)([O-])CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77,8.49,13,basic,['chembl25'],14699129
O=S(=O)([O-])Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.64,8.49,13,basic,['chembl25'],14699128
O=S(=O)([O-])c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.87,8.49,13,basic,['chembl25'],14699127
O=S(=O)(c1ccc(F)cc1)C1(F)CC[NH+](CCc2ccc(F)cc2F)CC1,6.3,5.85,13,basic,['chembl25'],1404388
O=S(=O)(c1ccc(F)cc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,7.2,6.2,13,basic,['chembl25'],1404483
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)[NH2+]CC3,7.5,8.11,20,basic,['chembl25'],7982321
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)[NH2+]CC3,7.5,7.93,20,basic,['chembl25'],7982324
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)[NH2+]CC3,7.4,8.64,20,basic,['chembl25'],7982325
O=S(=O)(c1ccccc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,7.3,6.23,12,basic,['chembl25'],1404362
O=S(Cc1ccccc1)c1ccccc1[O-],7.7,7.25,15,acidic,['chembl25'],16560831
O=S(Cc1ccccc1)c1cn[nH]n1,6.09,8.81,12,acidic,"['datawarrior', 'chembl25']",1071042
O=S(Cc1ccccc1)c1ncn[nH]1,7.38,7.57,10,acidic,"['datawarrior', 'chembl25']",1073167
O=S([O-])CCCCc1ccccc1,2.23,2,12,acidic,['datawarrior'],3495
O=S([O-])CCCc1ccccc1,2.05,2,11,acidic,['datawarrior'],544
O=S([O-])CCc1ccccc1,2.1,2,10,acidic,"['datawarrior', 'chembl25']",16560805
O=S1(=O)NCN(CC(F)(F)F)c2ccc(Cl)cc21,9.01,9,10,acidic,['chembl25'],3100309
O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,9.35,9.41,10,acidic,['chembl25'],3100311
O=S1(=O)Nc2cccc3cccc1c23,6.2,7.03,10,acidic,['datawarrior'],6025
O=S1N=C(CCc2ccccc2)NO1,5.23,4.81,13,acidic,['chembl25'],16560817
O=c1[nH][nH]c(-c2ccccc2)c1Cc1ccccc1,7.7,7.32,9,acidic,['datawarrior'],6713
O=c1[nH]c(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F,5.75,6.43,13,acidic,['chembl25'],16599810
O=c1[nH]c(=O)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2[nH]1,5.72,9.02,17,acidic,['datawarrior'],5298
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,4.9,6.38,9,acidic,['datawarrior'],3466
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C(O)[C@H](F)C2O)cc1F,7.5,8.12,4,acidic,['chembl25'],3300107
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Br,8,8.43,4,acidic,['chembl25'],14559497
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1I,8,8.45,4,acidic,['chembl25'],14559496
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,7.7,8.08,4,acidic,['chembl25'],14620942
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,8.2,8.45,4,acidic,['chembl25'],14608219
O=c1[nH]c(CCc2ccccc2)no1,5.73,8.34,9,acidic,['chembl25'],16560815
O=c1[nH]c(CCc2ccccc2)ns1,6.5,9.49,9,acidic,['chembl25'],16560816
O=c1[nH]c(Cl)c(C2=CCCC2)c(=O)[nH]1,5.8,7.96,8,acidic,['chembl25'],2002425
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(Cl)ccc1O,9.6,7.91,20,acidic,['chembl25'],622825
O=c1[nH]c2cc(Cl)ccc2c([O-])c1-c1ccccc1,5.4,7.05,18,acidic,['chembl25'],691992
O=c1[nH]c2ccc(F)c(Cl)c2cc1[O-],7.33,5.32,11,acidic,['chembl25'],6364936
O=c1[nH]c2cccc(Cl)c2cc1[O-],7.6,5.91,9,acidic,['chembl25'],6364935
O=c1[nH]c2ccccc2[nH]c1=O,9.67,10.22,11,acidic,['datawarrior'],1076
O=c1[nH]c2ccccc2c(=O)o1,8.25,9.39,11,acidic,['datawarrior'],1224
O=c1[nH]c2ccccc2cc1[O-],8.7,6.84,11,acidic,['chembl25'],2623130
O=c1[nH]c2ccccc2n1C1CC[NH+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.965,8.38,13,basic,['chembl25'],2062699
O=c1[nH]c2ccccc2n1C1CC[NH+](CCOc2ccccc2)CC1,7.4,7.51,9,basic,['chembl25'],10951461
O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,7.89,7.03,13,basic,['chembl25'],2062666
O=c1[nH]cc(F)c(=O)[nH]1,8,7.17,4,acidic,['chembl25'],889426
O=c1[nH]ccc2c1cnc1ccccc12,4.1,3.53,14,basic,['datawarrior'],7185
O=c1[nH]ccc2nccnc12,11.05,11.34,2,acidic,['datawarrior'],4049
O=c1[nH]ccc2nnnn12,6.95,9.7,2,acidic,['datawarrior'],2078
O=c1[nH]cnc2cccnc12,8.95,9.3,6,acidic,['datawarrior'],4050
O=c1[nH]nc(S(=O)Cc2ccccc2)[nH]1,5.2,5.83,10,acidic,['chembl25'],1094897
O=c1[nH]nc(SCc2ccccc2)[nH]1,6.94,6.07,9,acidic,['chembl25'],1099296
O=c1[nH]ncc2ccccc12,11.99,10.03,8,acidic,['datawarrior'],3874
O=c1[nH]sc2ccccc12,7.01,9.49,8,acidic,['datawarrior'],2057
O=c1c(-c2nn[n-]n2)coc2ccccc12,5.85,4.3,13,acidic,['chembl25'],2562783
O=c1c(CCS(=O)c2ccccc2)c([O-])n(-c2ccccc2)n1-c1ccccc1,2.8,6.64,28,acidic,['chembl25'],890778
O=c1c(Cc2ccccc2)c(-c2ccccc2)[nH]n1-c1ccccc1,7.6,6.65,9,acidic,['datawarrior'],6356
O=c1c([O-])c1-c1ccc(F)cc1,2.07,3.2,10,acidic,['datawarrior'],952
O=c1c([O-])c1-c1ccccc1,2.01,4.01,10,acidic,['datawarrior'],3740
O=c1c2ccccc2n(CCCC[NH+]2CCOCC2)c2ccc(Cl)cc12,4.91,7.41,19,basic,['chembl25'],2070927
O=c1c2ccccc2n(CCC[NH+]2CCCCC2)c2ccc(Cl)cc12,5.39,9.35,18,basic,['chembl25'],2070938
O=c1c2ccccc2n(CCC[NH+]2CCOCC2)c2ccc(Cl)cc12,4.87,7.17,18,basic,['chembl25'],2070935
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2sc(C[NH+]3CCCCC3)cc2c1,8.29,8.91,26,basic,['chembl25'],1781335
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,8.27,8.72,17,acidic,['datawarrior'],5508
O=c1cc(-c2ccc(O)cc2)ss1,8.27,9.14,12,acidic,['datawarrior'],3257
O=c1cc(-c2cccc(O)c2)oc2ccccc12,9.75,9.11,17,acidic,['datawarrior'],5504
O=c1cc(-c2ccccc2)[nH][nH]1,11.4,7.54,11,acidic,['datawarrior'],1088
O=c1cc(-c2ccccc2)[nH]o1,4.01,7.51,11,acidic,['datawarrior'],1168
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1(F)CC2,7.6,8.08,20,basic,['chembl25'],12699345
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1CC2,10.1,8.62,20,basic,['chembl25'],12699342
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH2+]CCO1,8.1,8.34,20,basic,['chembl25'],12699344
O=c1cc(-c2ccccc2)nc2c(O)cccn12,10.2,9.55,17,acidic,['chembl25'],3134912
O=c1cc(-c2ccccc2)oc2c(O)cccc12,7.82,9.12,17,acidic,['datawarrior'],5509
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,6.85,6.61,17,acidic,['chembl25'],43398
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,7.39,6.5,17,acidic,['datawarrior'],5506
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,9.09,9.13,17,acidic,['datawarrior'],5505
O=c1cc(-c2ccccc2O)oc2ccccc12,8.85,8.27,17,acidic,['datawarrior'],5507
O=c1cc(C(F)(F)F)c2cc(F)c(O)cc2o1,5.7,6.41,12,acidic,['chembl25'],762222
O=c1cc(C(F)(F)F)c2cc(F)c([O-])c(F)c2o1,4,5.68,12,acidic,['chembl25'],767658
O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,7.3,7.46,11,acidic,['chembl25'],772167
O=c1cc(CO)occ1[O-],7.885,9.3,7,acidic,"['datawarrior', 'chembl25']",14621812
O=c1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)[nH]n12,6.5,6.99,8,acidic,['chembl25'],13879537
O=c1cc(Cc2ccccc2)o[nH]1,5.36,6.46,11,acidic,['chembl25'],16560819
O=c1cc(I)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,8.42,9.12,3,acidic,['chembl25'],1819457
O=c1cc([O-])c2ccc(Cl)cc2[nH]1,5.8,6.52,12,acidic,['chembl25'],1307799
O=c1cc([O-])c2ccccc2[nH]1,5.86,7.3,11,acidic,['datawarrior'],1173
O=c1cc([O-])c2ccccc2o1,4.87,5.29,11,acidic,['datawarrior'],970
O=c1cc([O-])n2ncc(-c3ccc(Br)cc3)c2[nH]1,3.8,6.88,16,acidic,['chembl25'],14679775
O=c1cc([O-])n2ncc(-c3ccccc3)c2[nH]1,3.8,7.47,16,acidic,['chembl25'],14679774
O=c1cc([O-])n2nccc2[nH]1,3.7,6.85,10,acidic,['chembl25'],14679773
O=c1cc2[nH]c(c1)COCCOCCSCCOCCOC2,10.13,11.86,5,acidic,['datawarrior'],5974
O=c1cc2ccccc2ccc1[O-],10,11.11,12,acidic,['datawarrior'],3249
O=c1cc2ccccc2n[nH]1,8.61,10.32,9,acidic,['datawarrior'],3873
O=c1cc[nH]c(=S)[nH]1,7.75,8.11,5,acidic,['datawarrior'],182
O=c1cc[nH]cc1[O-],9.6,11.85,7,acidic,['datawarrior'],244
O=c1cc[nH]nc1,8.68,5.21,2,acidic,['datawarrior'],7836
O=c1ccc(Br)ccc1[O-],6.32,10.19,9,acidic,['datawarrior'],1415
O=c1ccc(O)c(O)cc1,8.285,9.63,9,acidic,['datawarrior'],1456
O=c1ccc(S(=O)(=O)c2ccccc2)n[nH]1,7.1,8.51,14,acidic,['chembl25'],180782
O=c1ccc2cc(O)c(O)cc2o1,7.63,7.91,11,acidic,['datawarrior'],3248
O=c1ccc2ccc(O)c(O)c2o1,6.9,8.04,12,acidic,['datawarrior'],3247
O=c1ccc2ccc(O)cc2o1,6.18,7.83,11,acidic,['datawarrior'],979
O=c1cccc(Cl)[nH]1,7.76,9.21,4,acidic,['datawarrior'],296
O=c1cccc[nH]1,11.68,11.4,3,acidic,['datawarrior'],7889
O=c1ccccc(Br)c1[O-],5.96,9.37,8,acidic,['datawarrior'],1423
O=c1ccccc([O-])c1[O-],9.12,8.81,8,acidic,['datawarrior'],1457
O=c1cccccc1[S-],5.9,6.86,8,acidic,['datawarrior'],2824
O=c1cccn[nH]1,10.46,10.48,4,acidic,['datawarrior'],7838
O=c1ccn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]1,9.3,9.7,5,acidic,['datawarrior'],5104
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,9.3,9.7,5,acidic,['chembl25'],14620941
O=c1cnc2ccccc2[nH]1,9.1,11.69,6,acidic,['datawarrior'],3877
O=c1cncc[nH]1,8.23,10.72,6,acidic,['datawarrior'],7841
