smiles,pKa,pKa_type
Nc1cc(Cl)ccc1Cl,2.05,basic
Nc1cc(N)c2ccccc2[nH+]1,9.45,basic
Nc1cc(N)c2ccccc2n1,9.45,basic
Nc1cc(N)nc(N)n1,6.81,basic
Nc1cc(N2CCOCC2)nc(N)n1,6.73,basic
Nc1cc(N2CCc3ccccc3C2)[nH+]c2c1CCC2,9.4,basic
Nc1cc(NCc2ccccc2)nc(N)n1,6.97,basic
Nc1cc(O)n(CCCC[C@H]([NH3+])C(=O)[O-])c1O,7.75,basic
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,9.15,basic
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.3,basic
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,basic
Nc1cc([N+](=O)[O-])ccc1O,3.1,basic
Nc1cc2c(cc1Br)CCCC2,3.05,basic
Nc1cc2ccccc2cn1,5.05,basic
Nc1cc2ccccc2nn1,3.66,basic
Nc1cc[nH+]c(-c2cc(Cl)ccn2)c1,7.4,basic
Nc1cc[nH+]c(-c2cccc(Cl)n2)c1,7.7,basic
Nc1cc[nH+]c(-c2ccccn2)c1,8.1,basic
Nc1cc[nH+]c(N2CCc3ccccc3C2)c1,8.5,basic
Nc1cc[nH+]c2cc(Cl)ccc12,8.22,basic
Nc1cc[nH+]cc1,9.145,basic
Nc1cc[nH+]cc1Br,7.15,basic
Nc1cc[nH+]cc1F,4.77,basic
Nc1cc[nH+]cc1N,9.06,basic
Nc1cc[nH]n1,4.11,basic
Nc1ccc(-c2ccc(N)cc2)cc1,4.66,basic
Nc1ccc(-c2ccccc2)cc1,4.35,basic
Nc1ccc(-c2cnc(-c3ccc(Br)cc3)o2)cc1,3.51,basic
Nc1ccc(-c2cnc(-c3ccc(Cl)cc3)o2)cc1,3.52,basic
Nc1ccc(-c2cnc(-c3ccccc3)o2)cc1,3.68,basic
Nc1ccc(-c2nc3ccccc3s2)cc1,3,basic
Nc1ccc(-c2ncc(-c3ccc(Br)cc3)o2)cc1,2.8,basic
Nc1ccc(-c2ncc(-c3ccc(Cl)cc3)o2)cc1,2.87,basic
Nc1ccc(-c2ncc(-c3ccccc3)o2)cc1,3.01,basic
Nc1ccc(/N=N/c2ccccc2)cc1,2.82,basic
Nc1ccc(Br)cc1,3.86,basic
Nc1ccc(Br)cc1Br,2.3,basic
Nc1ccc(C(=O)O)c(O)c1,2.05,basic
Nc1ccc(C(=O)O)cc1,2.38,basic
Nc1ccc(C(=O)O)cn1,6.2,basic
Nc1ccc(C(=O)[O-])cn1,6.2,basic
Nc1ccc(C(=O)c2ccccc2)cc1,2.24,basic
Nc1ccc(C(F)(F)F)cc1,2.6,basic
Nc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,7.47,basic
Nc1ccc(Cl)c(Cl)c1,2.97,basic
Nc1ccc(Cl)c([N+](=O)[O-])c1,1.9,basic
Nc1ccc(Cl)c2ccccc12,3.4,basic
Nc1ccc(Cl)cc1,3.98,basic
Nc1ccc(Cl)cc1Cl,2,basic
Nc1ccc(Cl)cc1N,4.3,basic
Nc1ccc(Cl)cn1,4.83,basic
Nc1ccc(F)c(Cl)c1,3.66,basic
Nc1ccc(F)cc1,4.65,basic
Nc1ccc(I)cc1,3.78,basic
Nc1ccc(N)cc1,6.16,basic
Nc1ccc(N2CCc3ccccc3C2)nc1,5.8,basic
Nc1ccc(N=Nc2ccccc2)cc1,2.82,basic
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,4.38,basic
Nc1ccc(O)c2ncccc12,5.67,basic
Nc1ccc(O)cc1,5.48,basic
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.41,basic
Nc1ccc([N+](=O)[O-])cc1,1,basic
Nc1ccc([N+](=O)[O-])cn1,2.78,basic
Nc1ccc2[nH]c(=O)[nH]c2c1,5,basic
Nc1ccc2[nH]cnc2c1,6.11,basic
Nc1ccc2[nH]ncc2c1,5.15,basic
Nc1ccc2c(Cl)c3ccccc3nc2c1,6.74,basic
Nc1ccc2c(N)c3ccccc3[nH+]c2c1,11.49,basic
Nc1ccc2c(N)c3ccccc3nc2c1,11.49,basic
Nc1ccc2c(c1)-c1c(ccc3ccccc13)C2,4.67,basic
Nc1ccc2c(c1)-c1ccccc1C2,4.68,basic
Nc1ccc2c(c1)CCC2,5.35,basic
Nc1ccc2c(c1)CCCC2,5.2,basic
Nc1ccc2c(c1)Cc1c(F)cccc1-2,3.54,basic
Nc1ccc2c(c1Br)CCCC2,3.05,basic
Nc1ccc2cc3c(ccc4ccccc43)nc2c1,7.42,basic
Nc1ccc2cc3cc(Cl)ccc3nc2c1,6.95,basic
Nc1ccc2cc3ccc(Cl)cc3nc2c1,7.26,basic
Nc1ccc2cc3ccc(N)cc3nc2c1,9.65,basic
Nc1ccc2cc3ccc4ccccc4c3nc2c1,6.72,basic
Nc1ccc2cc3ccccc3nc2c1,8.04,basic
Nc1ccc2ccccc2c1,4.16,basic
Nc1ccc2cccnc2c1,6.65,basic
Nc1ccc2ccnnc2c1,4.85,basic
Nc1ccc2cn[nH]c2c1,4.355,basic
Nc1ccc2cnc3ccccc3c2c1,6.88,basic
Nc1ccc2cnccc2c1,7.17,basic
Nc1ccc2cncnc2c1,4.6,basic
Nc1ccc2nc3ccccc3nc2c1,4.52,basic
Nc1ccc2ncccc2c1,6.61,basic
Nc1ccc2nccnc2c1,2.95,basic
Nc1ccc2ncncc2c1,3.29,basic
Nc1ccc2nnc3ccccc3c2c1,6.68,basic
Nc1ccc2nnccc2c1,5.04,basic
Nc1cccc(-c2ccccc2)c1,4.28,basic
Nc1cccc(-c2ccccn2)n1,5.8,basic
Nc1cccc(-c2nc3ccccc3s2)c1,3.4,basic
Nc1cccc(Br)c1,3.58,basic
Nc1cccc(C(=O)O)c1,3.07,basic
Nc1cccc(C(F)(F)F)c1,3.49,basic
Nc1cccc(Cl)c1,3.52,basic
Nc1cccc(Cl)c1Cl,1.76,basic
Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1,6.86,basic
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,6.86,basic
Nc1cccc(F)c1,3.5,basic
Nc1cccc(I)c1,3.61,basic
Nc1cccc(N)c1,4.98,basic
Nc1cccc(N2CCc3ccccc3C2)n1,6,basic
Nc1cccc(O)c1,4.37,basic
Nc1cccc(S(N)(=O)=O)c1,2.9,basic
Nc1cccc([N+](=O)[O-])c1,2.47,basic
Nc1cccc2[nH+]c3ccccc3c(N)c12,11,basic
Nc1cccc2[nH]c(Cc3ccccc3)nc12,8.6,basic
Nc1cccc2[nH]ncc12,3.29,basic
Nc1cccc2c(N)cccc12,4.44,basic
Nc1cccc2c1CCCC2,4.5,basic
Nc1cccc2c1Cc1ccccc1-2,3.87,basic
Nc1cccc2c1ccc1ncccc12,5.2,basic
Nc1cccc2cc3ccccc3cc12,4.1,basic
Nc1cccc2cc3ccccc3nc12,4.4,basic
Nc1cccc2cccc(N)c12,4.44,basic
Nc1cccc2ccccc12,3.92,basic
Nc1cccc2cccnc12,3.95,basic
Nc1cccc2ccncc12,6.06,basic
Nc1cccc2ccnnc12,3.68,basic
Nc1cccc2cncnc12,2.81,basic
Nc1cccc2nc3ccccc3c(N)c12,11,basic
Nc1cccc2nc3ccccc3cc12,6.04,basic
Nc1cccc2ncccc12,5.46,basic
Nc1cccc2nccnc12,2.62,basic
Nc1cccc2ncncc12,3.57,basic
Nc1cccc2nnccc12,2.7,basic
Nc1ccccc1,4.6,basic
Nc1ccccc1-c1ccccc1,3.83,basic
Nc1ccccc1-c1nc2ccccc2s1,2.6,basic
Nc1ccccc1Br,2.53,basic
Nc1ccccc1C(=O)O,2.14,basic
Nc1ccccc1Cl,2.66,basic
Nc1ccccc1F,3.2,basic
Nc1ccccc1I,2.6,basic
Nc1ccccc1N,4.47,basic
Nc1ccccc1O,4.84,basic
Nc1ccccn1,6.86,basic
Nc1cccnc1,6,basic
Nc1cccnc1N,6.84,basic
Nc1cccnc1N1CCc2ccccc2C1,5,basic
Nc1cccnn1,5.19,basic
Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,4.22,basic
Nc1ccn(C2CCC(CO)O2)c(=O)n1,4.42,basic
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,4.42,basic
Nc1ccn[nH]1,4.11,basic
Nc1ccnc(-c2cc(Cl)ccn2)c1,7.4,basic
Nc1ccnc(-c2cccc(Cl)n2)c1,7.7,basic
Nc1ccnc(-c2ccccn2)c1,8.1,basic
Nc1ccnc(N)n1,7.26,basic
Nc1ccnc(N2CCc3ccccc3C2)c1,8.5,basic
Nc1ccnc2cc(Cl)ccc12,8.22,basic
Nc1ccnc2ccccc12,9.13,basic
Nc1ccncc1,9.17,basic
Nc1ccncc1Br,7.05,basic
Nc1ccncc1F,4.77,basic
Nc1ccncc1N,9.06,basic
Nc1ccncn1,5.705,basic
Nc1ccnnc1,6.69,basic
Nc1cn[nH]c1,5.57,basic
Nc1cnc2cc3ccccc3cc2c1,4.78,basic
Nc1cnc2ccccc2n1,3.93,basic
Nc1cncc2ccccc12,6.28,basic
Nc1cnccn1,3.14,basic
Nc1cncn1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,6.05,basic
Nc1cncnc1N,7.68,basic
Nc1cnnc2ccccc12,6.84,basic
Nc1n[nH]c(-c2ccncc2)n1,3.56,basic
Nc1n[nH]c(N)c1/N=N/c1ccccc1,3.43,basic
Nc1n[nH]c(N)c1/N=N/c1ccccc1O,5.865,basic
Nc1n[nH]c2ccccc12,3.15,basic
Nc1nc(-c2ccncc2)n[nH]1,3.56,basic
Nc1nc(=S)cc(NCc2ccccc2)[nH]1,3.33,basic
Nc1nc(=S)nc(N)[nH]1,9,basic
Nc1nc(Cl)cc(NCc2ccccc2)n1,3.56,basic
Nc1nc(N)c2[nH]c(N)nc2n1,4.32,basic
Nc1nc(N)c2ccccc2n1,8.12,basic
Nc1nc(N)c2cnn(-c3ccccc3)c2n1,4.49,basic
Nc1nc(N)nc(Nc2ccccc2)n1,4.65,basic
Nc1nc(NCc2ccccc2)cc(Oc2ccc(Cl)cc2)n1,4.77,basic
Nc1nc2cc3c(cc2[nH]1)CCCC3,7.69,basic
Nc1nc2cc3ccccc3cc2[nH]1,7.01,basic
Nc1nc2ccc(OC(F)(F)F)cc2s1,6.5,basic
Nc1nc2ccccc2[nH]1,7.496667,basic
Nc1nc2ccccc2c2ccccc12,7.31,basic
Nc1nc2ccccc2nc1N,4.7,basic
Nc1nc2ccccc2s1,4.51,basic
Nc1ncc(-c2ccccc2)s1,4.9,basic
Nc1ncc(Br)s1,3.61,basic
Nc1ncc(Cl)s1,3.66,basic
Nc1ncc(Sc2ccccc2)s1,4.16,basic
Nc1ncc2ccccc2n1,4.8,basic
Nc1ncc2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1,3.4,basic
Nc1ncc[nH]1,8.46,basic
Nc1nccc(-c2csc(N)n2)n1,3.3,basic
Nc1nccc2ccccc12,7.62,basic
Nc1ncccn1,3.45,basic
Nc1nccs1,5.44,basic
Nc1ncnc2c1cnn2CCO,4.29,basic
Nc1ncnc2c1ncn2C1CCCCC1,4.19,basic
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,3.6,basic
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.6,basic
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,3.53,basic
Nc1ncnc2ccccc12,5.79,basic
Nc1ncnc2ncn(C3OC(CO)C(O)C3O)c12,3.9,basic
Nc1ncnc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12,3.9,basic
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,5.32,basic
Nc1nncc2ccccc12,6.6,basic
Nc1noc(C2=CCC[NH2+]C2)n1,8.25,basic
Nc1noc(C2CN3CC[NH+]2CC3)n1,6.3,basic
Nc1nsc2ccccc12,2.45,basic
Nn1ccccc1=O,2.1,basic
O=C(/C=C/c1cnc[nH]1)OCCCl,4.8,basic
O=C(C1CCN(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,9.2,basic
O=C(C1CCN(c2cc[nH+]cc2F)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,6.7,basic
O=C(C1CCN(c2ccncn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,6.1,basic
O=C(CCCC[NH+]1CCOCC1)c1ccccc1,7.5,basic
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,7.6,basic
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.65,basic
O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.621,basic
O=C(CCC[NH+]1CCC(O)(c2ccccc2)CC1)c1ccccc1,8.4,basic
O=C(CCC[NH+]1CCOCC1)c1ccccc1,7.26,basic
O=C(CCNCCC(=O)c1ccccc1)c1ccccc1,8.69,basic
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3ccccn23)CC1,5.9,basic
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3n2CCCC3)CC1,8.2,basic
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH]cn2)CC1,6.9,basic
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc[nH]2)CC1,6.9,basic
O=C(CC[NH+]1CCCCC1)c1ccccc1,9.23,basic
O=C(CC[NH+]1CCOCC1)C(c1ccccc1)c1ccccc1,6.39,basic
O=C(CC[NH+]1CCOCC1)c1cccc(Br)c1,6.8,basic
O=C(CC[NH+]1CCOCC1)c1ccccc1,6.5,basic
O=C(CC[NH2+]CCC(=O)c1ccccc1)c1ccccc1,8.69,basic
O=C(CN1CCCCC1)Nc1ccccc1,7.85,basic
O=C(CN1CCCCC1)Nc1nc(-c2ccc(Cl)cc2)cs1,7.2,basic
O=C(CN1CCCCC1)Nc1ncc(Cc2cccc3ccccc23)s1,7.2,basic
O=C(C[NH+]1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F,6.3,basic
O=C(C[NH+]1CCCCC1)NCc1ccccc1,7.71,basic
O=C(C[NH+]1CCCCC1)Nc1ccccc1,7.85,basic
O=C(C[NH+]1CCOCC1)NCc1ccccc1,4.98,basic
O=C(C[NH+]1CCOCC1)c1ccccc1,5.97,basic
O=C(Cc1ccc2ccc3cccnc3c2n1)c1ccccc1,4.4,basic
O=C(Cc1ccccc1)C(C[NH+]1CCOCC1)c1ccccc1,6.17,basic
O=C(Cc1ccccc1)NC1CC[NH+](CCCN2C(=O)COc3ccccc32)CC1,7.9,basic
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCC[NH+]1CCOCC1,8.4,basic
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCC[NH+]1CCOCC1,7.99,basic
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCC[NH+]1CCOCC1,7.52,basic
O=C(Cc1ccccn1)c1ccccc1,4.675,basic
O=C(Cc1cccnc1)c1ccccc1,6.5,basic
O=C(Cc1ccncc1)c1ccccc1,5.52,basic
O=C(N1CCC(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,5.8,basic
O=C(N1CCN(c2cc[nH+]cc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,5.8,basic
O=C(N1CCOCC1)N1CCC(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)CC1,9.2,basic
O=C(N=Cc1ccccn1)C1CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NC1CCC([NH+]2CCCCC2)CC1)[C@H]1C[C@@H]1c1ccccc1,9.6,basic
O=C(NC1CC[NH+](CCc2c[nH]c3ccccc23)CC1)c1ccccc1,7.7,basic
O=C(NCC1CCCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,2.63,basic
O=C(NCC1CCCCC1)c1cnc(Nc2cccc(Cl)c2)cc1C(F)(F)F,2.63,basic
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,9.3,basic
O=C(NCC1CCCC[NH2+]1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,9.295,basic
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,2.63,basic
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)cc1C(F)(F)F,2.63,basic
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(F)c2)cc1C(F)(F)F,2.63,basic
O=C(NCCCC[NH+]1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1,7.47,basic
O=C(NCCCC[NH+]1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,7.78,basic
O=C(NCCC[NH+]1CCOCC1)c1ccc(Cl)cc1,6.81,basic
O=C(NCCC[NH2+]C1CCCCC1)[C@H]1C[C@@H]1c1ccccc1,10.3,basic
O=C(NCC[NH+]1CCCC1)[C@H]1C[C@@H]1c1ccccc1,9.2,basic
O=C(NCC[NH+]1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,6.46,basic
O=C(NCC[NH+]1CCN(c2noc3ccccc23)CC1)c1ccc(F)cc1,6.43,basic
O=C(NCC[NH+]1CCOCC1)c1ccc(Cl)cc1,6.255,basic
O=C(NCCc1ccccn1)C1=CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NCCc1cccnc1)C1=CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NCCc1ccncc1)C1=CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NCc1ccc(F)cc1)c1cnc(Nc2cccc(Br)c2)cc1C(F)(F)F,2.63,basic
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,5.3,basic
O=C(NCc1cccnc1)C1=CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NCc1ccncc1)C1=CCCC1C(=O)N1CCCC1,4.4,basic
O=C(NNc1ccc(Br)cc1)c1ccncc1,4.03,basic
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,4.3,basic
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)[NH+]2Cc1ccccc1)c1cccc2c1OCCO2,8.68,basic
O=C(Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1)c1ccccc1,7.39,basic
O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,9.2,basic
O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2ccncc2)CC1,9.2,basic
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2cc[nH+]cc2)CC1,8.9,basic
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccccn2)CC1,8.5,basic
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ncccn2)CC1,6,basic
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1,9.8,basic
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CC[NH2+]CC1,9.8,basic
O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2cc[nH+]cc2)CC1,9.1,basic
O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,9,basic
O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1,9,basic
O=C(Nc1cccc(OCc2ccccc2F)c1)C1CCN(c2cc[nH+]cc2)CC1,9.2,basic
O=C(Nc1ccccn1)c1ccccc1,3.33,basic
O=C(Nc1cccnc1)c1ccccc1,3.8,basic
O=C(Nc1ccncc1)c1ccccc1,5.32,basic
O=C(O)C1CC(Cc2cccc(F)c2)CN1,10.1,basic
O=C(O)C1CC(O)CN1,9.64,basic
O=C(O)C1CC(Oc2cccc(Cl)c2)CN1,8.9,basic
O=C(O)C1CCCN1,10.61,basic
O=C(O)C1CCN1,9.54,basic
O=C(O)C=CC(=O)c1cccnc1,3.82,basic
O=C(O)Cn1ncnn1,2.12,basic
O=C(O)[C@@H]1[C@H](C(=O)NCc2ccccc2)[C@H](c2ccc(Br)cc2)N2CCC[C@@H]12,9.3,basic
O=C(O)c1c2ccccc2nc2ccccc12,4,basic
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,8.62,basic
O=C(OC1CC2CCC(C1)N2)C(CO)c1ccccc1,10.28,basic
O=C(OC1CC2NC(C1)C1OC21)C(CO)c1ccccc1,7.09,basic
O=C(OCc1ccccc1)c1cccnc1,3.94,basic
O=C(O[C@@H]1C[C@@H]2[NH2+][C@H](C1)[C@@H]1O[C@@H]12)[C@H](CO)c1ccccc1,7.09,basic
O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)[NH2+]2)[C@H](CO)c1ccccc1,10.28,basic
O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCC2)CC1,9.3,basic
O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCCC2)CC1,9.3,basic
O=C([O-])C1CCC[NH2+]1,10.61,basic
O=C([O-])C1CC[NH2+]1,9.54,basic
O=C([O-])C[NH+]1CCCCC1,10.35,basic
O=C([O-])[C@@H]1CCC[NH2+]1,10.56,basic
O=C([O-])[C@@H]1C[C@@H](O)C[NH2+]1,9.64,basic
O=C([O-])[C@@H]1C[C@H](Cc2cccc(F)c2)C[NH2+]1,10.1,basic
O=C([O-])[C@@H]1C[C@H](Oc2cccc(Cl)c2)C[NH2+]1,8.9,basic
O=C([O-])c1c2ccccc2nc2ccccc12,4,basic
O=C(c1cc2cc(OC3CC[NH+](C4CC4)CC3)ccc2[nH]1)N1CCOCC1,7.7,basic
O=C(c1cc2cc(OC3CC[NH+](C4CC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,7.5,basic
O=C(c1cc2cc(OC3CC[NH+](C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,9.1,basic
O=C(c1cc2cc(OC3CC[NH+](C4COC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,6.4,basic
O=C(c1cc2cc(OCCC[NH+]3CCCCC3)ccc2[nH]1)N1CCOCC1,10,basic
O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,4.7,basic
O=C(c1ccc(Cl)cc1)c1ccc(OC2C[NH+]3CCC2CC3)cc1,9.1,basic
O=C(c1ccc2c(c1)cc(C(=O)N1CCOCC1)n2CC(F)(F)F)N1CC[NH+](C2CCC2)CC1,6.8,basic
O=C(c1ccc2cc(OCCC[NH+]3CCCCC3)ccc2c1)N1CCC(CO)CC1,9.6,basic
O=C(c1ccc2cc(OCCC[NH+]3CCCCC3)ccc2n1)N1CCC1,9.4,basic
O=C(c1ccccc1)N1CCNCC1,7.79,basic
O=C(c1ccccc1)N1CC[NH2+]CC1,7.79,basic
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CC[NH2+]C1,9.5,basic
O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.6,basic
O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2)CC1,6.35,basic
O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2Cl)CC1,5.23,basic
O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.4,basic
O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.6,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,8.4,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,8.6,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,8,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(CCCO4)C3)cc2)C1,8.4,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(CCOC4)C3)cc2)C1,8.6,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(COC4)C3)cc2)C1,8,basic
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,8.9,basic
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(C[NH+]3CCC(O)C3)cc2)CC1,8.9,basic
O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCC[NH+]3CCOCC3)cc2)C/C1=C\c1ccccc1,8.5,basic
O=C1C=C[NH+]2C[C@@H]3C[C@@H](C[NH+]4CCCC[C@H]34)[C@@H]2C1,9.25,basic
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.6,basic
O=C1CC2OCC=C3C4CC5[NH+](CCC56c5ccccc5N1C6C24)[C@H]3S(=O)(=O)[O-],3.2,basic
O=C1CCCN1CC#CCN1CCCC1,8.4,basic
O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCC[NH+]1C3,9.4,basic
O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCC[NH+]1C3,9.2,basic
O=C1CCC[NH+](Cc2ccc3c(c2)OCO3)C1,7.6,basic
O=C1CCCc2nc3c(ccn4ccnc34)cc21,2,basic
O=C1CCON1,6.7,basic
O=C1CC[C@H]2N1CC[C@H]1c3ccccc3CC[NH+]12,4.89,basic
O=C1CC[NH+](Cc2ccc3c(c2)OCO3)C1,6.1,basic
O=C1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,7.5,basic
O=C1CCc2ccccc2N1CCC[NH+]1CCC(c2ccc3[nH]ccc3c2)CC1,9,basic
O=C1CCc2ccccc2N1CCC[NH+]1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.6,basic
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5C2[C@H]3C[C@H]46,8.26,basic
